id,match_id,content,bowler,batsman,over,ball,lemmatized,ball_type,shot_type,region
95460000000,128748,"Given LBW but successfully overturned by Jamie Smith! On a back of a length, over middle, Smith hops on the back foot to deal with it. Goes for the pull but the ball stays a bit low and catches Smith on the back thigh. A loud shout and the finger is raised. That looked high and Jamie Smith has taken the review. No bat involved on UltraEdge and the Ball Tracking shows that the ball is going well over the stumps.",Prasidh Krishna,Jamie Smith,52,4,"given lbw but successfully overturned by jamie smith ! on a back of a length , over middle , smith hop on the back foot to deal with it . go for the pull but the ball stay a bit low and catch smith on the back thigh . a loud shout and the finger is raised . that looked high and jamie smith ha taken the review . no bat involved on ultraedge and the ball tracking show that the ball is going well over the stump .",['back of a length'],['pull'],[]
95450000000,128748,"With a short leg and a leg slip in place, Krishna bangs it in short, around the ribs, Carse fends it down to the right of short leg and crosses over.",Prasidh Krishna,Brydon Carse,52,3,"with a short leg and a leg slip in place , krishna bang it in short , around the rib , carse fends it down to the right of short leg and cross over .",['short'],[],[]
95400000000,128748,"Hits the deck hard, on top of off, Carse waits back and steers it to point.",Prasidh Krishna,Brydon Carse,52,2,"hit the deck hard , on top of off , carse wait back and steer it to point .",[],[],['point']
95350000000,128748,"OUT! TAKEN! Mohammed Siraj takes a dolly and the short ball ploy against Chris Woakes has worked! Prasidh Krishna steams in from over the wicket and digs it in short, outside off, Chris Woakes hops and lifts his front leg as he looks to drag the pull. Fails to get on top of the bounce and a top edge is induced. It goes straight up towards mid-wicket, where Siraj settles under it and does the rest. First wicket of the game for Prasidh as he breaks this 46-run partnership. Chris Woakes departs for 7 (32) and England are 199/7.<br><b>Chris Woakes c M Siraj b P Krishna 7 (32b 1x4 0x6)</b>",Prasidh Krishna,Chris Woakes,52,1,"out ! taken ! mohammed siraj take a dolly and the short ball ploy against chris woakes ha worked ! prasidh krishna steam in from over the wicket and dig it in short , outside off , chris woakes hop and lift his front leg a he look to drag the pull . fails to get on top of the bounce and a top edge is induced . it go straight up towards mid-wicket , where siraj settle under it and doe the rest . first wicket of the game for prasidh a he break this 46-run partnership . chris woakes departs for 7 ( 32 ) and england are 199/7. < br > < b > chris woakes c m siraj b p krishna 7 ( 32b 1x4 0x6 ) < /b >",['short'],['pull'],[]
95330000000,128748,"Short and outside off, Woakes rides the bounce and glides it to deep backward point for a single.",Akash Deep,Chris Woakes,51,6,"short and outside off , woakes ride the bounce and glide it to deep backward point for a single .",['short'],[],"['backward point', 'point']"
95290000000,128748,"Beauty! In the channel on off, on a good length, Woakes is pushed back due to the previous two short balls. Tentatively defends away from his body and is beaten on the outside edge.",Akash Deep,Chris Woakes,51,5,"beauty ! in the channel on off , on a good length , woakes is pushed back due to the previous two short ball . tentatively defends away from his body and is beaten on the outside edge .","['good length', 'short']",[],[]
95260000000,128748,"A well-directed bumper at the badge of the helmet, Chris Woakes ducks under it.",Akash Deep,Chris Woakes,51,4,"a well-directed bumper at the badge of the helmet , chris woakes duck under it .",[],[],[]
95250000000,128748,"Akash goes into the wicket again, around off, Woakes seemed to be shaping up for the duck intially before opting to stay upright and fend it down.",Akash Deep,Chris Woakes,51,3,"akash go into the wicket again , around off , woakes seemed to be shaping up for the duck intially before opting to stay upright and fend it down .",[],[],[]
95210000000,128748,"Bangs it on a shortish length, on off, Jamie Smith leans back for the pull. Drags it off the inner half to deep square leg for one.",Akash Deep,Jamie Smith,51,2,"bang it on a shortish length , on off , jamie smith lean back for the pull . drag it off the inner half to deep square leg for one .",[],['pull'],['deep square leg']
95200000000,128748,"Honing in on the off stump, on a good length, Jamie Smith covers the line and dabs it down on the off side.",Akash Deep,Jamie Smith,51,1,"honing in on the off stump , on a good length , jamie smith cover the line and dab it down on the off side .",['good length'],[],['cover']
95160000000,128748,"Delivers it on a back of a length, outside off, Woakes stands tall and punches it to cover.",Prasidh Krishna,Chris Woakes,50,6,"delivers it on a back of a length , outside off , woakes stand tall and punch it to cover .",['back of a length'],[],['cover']
95140000000,128748,"Outside off, on a length, Chris Woakes gets forward and taps it back to the bowler.",Prasidh Krishna,Chris Woakes,50,5,"outside off , on a length , chris woakes get forward and tap it back to the bowler .",[],[],[]
95100000000,128748,"This is around off, on a length, knocked past Karun Nair at short cover for a single.",Prasidh Krishna,Jamie Smith,50,4,"this is around off , on a length , knocked past karun nair at short cover for a single .",['short'],[],['cover']
95070000000,128748,"Not far away from going to hand! Krishna hurls it fuller in length, around off, Smith extends his hands into the shot. Drives it on the bounce to the man at short cover. Karun Nair makes a sharp stop with a dive to his right.",Prasidh Krishna,Jamie Smith,50,3,"not far away from going to hand ! krishna hurl it fuller in length , around off , smith extends his hand into the shot . drive it on the bounce to the man at short cover . karun nair make a sharp stop with a dive to his right .","['fuller', 'short']",['drive'],['cover']
95050000000,128748,"On a back of a length, around leg, Jamie Smith hangs back and tucks it to mid-wicket.",Prasidh Krishna,Jamie Smith,50,2,"on a back of a length , around leg , jamie smith hang back and tuck it to mid-wicket .",['back of a length'],[],[]
95010000000,128748,"On off, on a good length, Smith pushes it towards mid off.",Prasidh Krishna,Jamie Smith,50,1,"on off , on a good length , smith push it towards mid off .",['good length'],[],['mid off']
94980000000,128748,"Fuller in length, on off, Woakes pushes it to cover.",Akash Deep,Chris Woakes,49,6,"fuller in length , on off , woakes push it to cover .",['fuller'],[],['cover']
94950000000,128748,"On middle and leg, on a length, Woakes is right behind it in defence.",Akash Deep,Chris Woakes,49,5,"on middle and leg , on a length , woakes is right behind it in defence .",[],[],[]
94920000000,128748,"FOUR! Edged but it goes through! Wider on off, on a good length, Woakes presses forward and plays a loose drive away from his body. Gets an outside edge that goes low towards the third slip, where Nitish Kumar Reddy dives to his right and goes for the catch with his right hand. The ball gets past him for a boundary.",Akash Deep,Chris Woakes,49,4,"four ! edged but it go through ! wider on off , on a good length , woakes press forward and play a loose drive away from his body . get an outside edge that go low towards the third slip , where nitish kumar reddy dive to his right and go for the catch with his right hand . the ball get past him for a boundary .",['good length'],['drive'],[]
94900000000,128748,"Beaten! In the channel on off, on a back of a length, this deviates away, possibly off a crack. Chris Woakes walks closer to the line of the ball to block. Gets beaten on the outside edge.",Akash Deep,Chris Woakes,49,3,"beaten ! in the channel on off , on a back of a length , this deviate away , possibly off a crack . chris woakes walk closer to the line of the ball to block . get beaten on the outside edge .",['back of a length'],[],[]
94870000000,128748,"This stays a bit low and it is not that short, on middle, Smith swivels on the back foot and drags it towards deep backward square leg for a single.",Akash Deep,Jamie Smith,49,2,"this stay a bit low and it is not that short , on middle , smith swivel on the back foot and drag it towards deep backward square leg for a single .",['short'],[],[]
94830000000,128748,"On a good length, outside off, Smith drives it on the up to cover.",Akash Deep,Jamie Smith,49,1,"on a good length , outside off , smith drive it on the up to cover .",['good length'],['drive'],['cover']
94810000000,128748,"Keeps it full but this is slower, on middle, Jamie works it towards mid-wicket where the fielder dives to his right but fails to make the stop. Concedes a single.",Washington Sundar,Jamie Smith,48,6,"keep it full but this is slower , on middle , jamie work it towards mid-wicket where the fielder dive to his right but fails to make the stop . concedes a single .",['full'],[],[]
94780000000,128748,"SIX! Hit flat and hard! Sundar offers flight, on off, Jamie puts the dancing shoes on and thumps it to the left of Mohammed Siraj at wide long on for six more.",Washington Sundar,Jamie Smith,48,5,"six ! hit flat and hard ! sundar offer flight , on off , jamie put the dancing shoe on and thump it to the left of mohammed siraj at wide long on for six more .",[],[],['long on']
94750000000,128748,"FOUR! Edged away! Flatter and shorter, outside off, Smith goes back for the cut. Gets it off the outer half and fine of the man at backward point for a boundary.",Washington Sundar,Jamie Smith,48,4,"four ! edged away ! flatter and shorter , outside off , smith go back for the cut . get it off the outer half and fine of the man at backward point for a boundary .",['shorter'],['cut'],"['backward point', 'point']"
94730000000,128748,"Full and attacking the front pad, clipped to mid-wicket.",Washington Sundar,Jamie Smith,48,3,"full and attacking the front pad , clipped to mid-wicket .",['full'],[],[]
94700000000,128748,"The length is pulled back and there is a bit of extra bounce, on middle, Smith presses back and knocks it to cover.",Washington Sundar,Jamie Smith,48,2,"the length is pulled back and there is a bit of extra bounce , on middle , smith press back and knock it to cover .",[],['pulled'],['cover']
